Row,steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle
mt_set5/ambiegen/test-865,85.86636356,5.326561141,-0.010372595,-27.77156963,0.263391344,222.326177,81.56110377,-336.7254162,133.4232932,140.1888668
mt_set5/ambiegen/test-584,47.72106165,0.288999944,-0.001146099,-27.77006889,0,155.3845642,85.99059883,21.27106779,99.002433,24.91853661
mt_set5/ambiegen/test-303,123.085244,-96.50116713,0.191926422,-27.76259181,0.2456701,513.4211567,87.58696688,-50.91906384,158.2700362,52.20922694
mt_set5/ambiegen/test-560,47.90306844,-8.768094502,0.017328964,-27.77127449,0.314269681,34.19931297,28.84229711,-4.033302446,133.3712647,12.4216515
mt_set5/ambiegen/test-817,71.06025009,-16.66418308,0.032569744,-27.77024009,0.189698908,441.1165932,121.7737476,13.14082004,155.837973,43.60082311
mt_set5/ambiegen/test-757,58.78845851,-15.2415908,0.029893681,-27.77003915,0.249443826,80.65721813,32.45512489,9.377599091,110.7197604,6.845499954
mt_set5/ambiegen/test-599,28.59126883,-13.77806102,0.027025255,-27.76988138,0.2456701,23.16158167,34.86973543,-8.826245894,97.0456696,15.68509235
mt_set5/ambiegen/test-967,77.89138598,-16.22778621,0.031745211,-27.77034688,0.27030772,30.6340841,30.05698162,-9.376825987,111.8147467,12.49050241
mt_set5/ambiegen/test-840,86.27805907,-17.98443353,0.035337659,-27.77066993,0.220572443,484.623604,141.3474753,2.607527886,133.7817269,75.16390604
mt_set5/ambiegen/test-328,95.42380692,-13.85130103,0.027203777,-27.77021965,0.296260125,69.26086961,58.56736431,11.60329357,124.1906925,17.59215543
mt_set5/ambiegen/test-182,89.09749143,-101.9407036,0.199828545,-27.76814367,0,190.9032255,84.09318375,-6.148769328,111.8605993,33.06919886
mt_set5/ambiegen/test-526,74.96028604,-80.05648856,0.162674963,-27.76980689,0.178078369,103.4109296,52.28958554,14.66056112,99.85891081,13.86541655
mt_set5/ambiegen/test-725,33.65660832,-15.53400918,0.029294848,-27.77054785,0.266469355,20.15584067,33.05856665,1.394305974,98.39709887,14.36182972
mt_set5/ambiegen/test-561,104.6615213,-117.4320606,0.226299536,-27.77184203,0.212958855,253.5802452,83.77010062,-272.9552307,137.7548616,116.8088698
mt_set5/ambiegen/test-568,76.7266001,-53.76455081,0.107097857,-27.7699668,0,151.6086058,81.19857867,0.112472315,111.4010109,29.38930709
mt_set5/ambiegen/test-782,44.36356336,-20.54567135,0.041415309,-27.76968113,0.285539201,64.35178414,44.93975288,2.471796972,101.2377875,21.23462512
mt_set5/ambiegen/test-724,85.81559214,18.68350705,-0.03522642,-27.7738435,0.206080411,556.9052151,89.95981625,7.795007962,145.6333474,32.08631639
mt_set5/ambiegen/test-301,45.74622038,-32.33791595,0.062298269,-27.76951134,0.264150943,40.12122455,49.98649826,-11.56621569,96.78194093,25.80196032
mt_set5/ambiegen/test-175,29.28390189,-26.50338298,0.051995604,-27.76690937,0.21624436,72.04950097,29.7954304,-11.53790101,97.7073717,19.18105805
mt_set5/ambiegen/test-387,60.62904962,0.424761846,-0.00068361,-27.77490639,0.265302634,1584.170498,66.64889866,-228.5079463,199.550197,109.74104
mt_set5/ambiegen/test-516,87.0811638,-12.55217079,0.024843335,-27.7702964,0.211764706,746.9088382,195.6680418,4.960951457,141.6649503,90.33775318
mt_set5/ambiegen/test-90,76.2845596,5.850512363,-0.013719506,-27.77092551,0.200829306,339.1040156,93.85090686,-330.0182014,129.1717071,154.8006108
mt_set5/ambiegen/test-609,123.0545932,-110.7879343,0.217071292,-27.7659896,0.202534955,216.5245755,80.1739959,-16.63810125,97.50385518,48.51905652
mt_set5/ambiegen/test-193,88.56525607,-105.4778935,0.20668643,-27.77063719,0,113.2622083,34.02162614,-336.1163937,218.8289133,87.15675371
mt_set5/ambiegen/test-566,62.38730098,-89.43402191,0.175578672,-27.77210938,0,23.93881663,29.13111857,-4.200188442,114.8253949,10.03482375
mt_set5/ambiegen/test-972,78.33560699,2.968804515,-0.007199837,-27.77124898,0.185576872,549.5619192,125.0165966,11.10743286,154.1099932,41.63684492
mt_set5/ambiegen/test-376,115.9350115,-245.1531129,0.491906549,-27.7609238,0.239741635,303.4517594,94.96726878,-52.36228611,182.876212,43.33401611
mt_set5/ambiegen/test-718,96.78491638,-110.1724523,0.213341586,-27.76833338,0.230573318,90.56273456,64.2735537,-15.67124569,113.2135699,26.671773
mt_set5/ambiegen/test-619,79.8253735,-7.98111606,0.015684078,-27.76974681,0.252057648,230.2909835,78.82304622,18.54093225,123.5022101,25.94115579
mt_set5/ambiegen/test-248,29.87267581,-38.2425523,0.084462963,-27.76887456,0.197864484,84.47655971,25.65235498,-7.113577581,89.69185625,13.76512948
mt_set5/ambiegen/test-617,100.697032,-12.95149587,0.025292143,-27.77039986,0.222195094,190.5628475,80.77570445,22.27563718,138.4406685,28.04772812
mt_set5/ambiegen/test-958,100.61753,-10.36120065,0.020308509,-27.77052028,0.206080411,978.9336038,189.9986986,-0.799080507,153.4564447,101.5084562
mt_set5/ambiegen/test-615,46.8322472,2.782073609,-0.006675462,-27.76992222,0.111794441,171.2819905,83.1502485,11.20738074,109.532673,25.67930562
mt_set5/ambiegen/test-142,92.0965126,-195.0809411,0.38258056,-27.75505675,0.288795341,850.5324982,272.5401179,-62.29062735,161.4648748,129.7082793
mt_set5/ambiegen/test-595,23.70063169,-10.63759858,0.020900359,-27.76970763,0.178078369,12.95183019,33.48398978,-7.403943612,94.92717006,16.21788206
mt_set5/ambiegen/test-547,79.04073189,-93.64885619,0.189294361,-27.7623705,0.253395491,549.0264433,32.13877558,-61.12722763,105.3309661,37.59667536
mt_set5/ambiegen/test-126,44.76550058,-15.91745785,0.030997409,-27.77003171,0.283167005,90.19288507,35.28266119,-2.423621462,151.58461,13.45482304
mt_set5/ambiegen/test-611,95.58949352,-9.277051685,0.018165265,-27.77037139,0.16110728,141.3601775,83.19680788,24.51368817,101.7429381,29.6031771
mt_set5/ambiegen/test-862,86.65403364,-14.94464673,0.029416826,-27.77067093,0.274901681,313.9922002,119.550889,-4.403536412,146.5894165,48.55367455
mt_set5/ambiegen/test-512,101.5550348,-102.714021,0.202106326,-27.76568134,0.232115383,254.7078244,87.46904451,-38.62594042,115.2386018,46.30844107
mt_set5/ambiegen/test-616,72.88413482,-77.47101059,0.151879407,-27.76725502,0.221922175,221.8100582,60.95715466,-9.343911204,121.9086408,27.69738879
mt_set5/ambiegen/test-550,93.62548424,-38.14987971,0.074473447,-27.76608759,0.27465668,249.4513856,79.78431157,-14.08941574,124.6512741,33.64888419
mt_set5/ambiegen/test-598,34.38897224,-22.71265756,0.045948637,-27.76977523,0.243845897,14.30094917,32.83979291,-7.807860948,98.15060041,16.72132744
mt_set5/ambiegen/test-618,85.37995331,3.213635047,-0.007705013,-27.76979853,0.2618914,69.72304361,33.49197195,-339.0627747,111.4724621,137.3763888
mt/set_17/ambiegen/test-65,55.74600087,17.87242838,-0.035043977,-27.77280172,0,202.9572666,94.41713626,-349.4850201,127.4865307,139.4174067
mt/set_17/ambiegen/test-385,70.2319867,-75.55400908,0.148145116,-27.77252614,0.096220842,382.7698596,95.1741511,4.363666196,147.2795136,34.77558993
mt/set_17/ambiegen/test-81,69.07760668,-20.09862405,0.039409067,-27.77027749,0.184522202,868.4311715,143.7069882,-248.6052315,169.5735504,143.8991272
mt/set_17/ambiegen/test-367,59.56437597,-12.29098245,0.024099966,-27.77076524,0.224980577,123.0991037,82.30883159,7.032869232,125.9053631,29.24842766
mt/set_17/ambiegen/test-225,83.46881633,-62.13650309,0.121836281,-27.76999316,0.18212947,248.0323567,93.87244632,-9.533892169,176.3692186,32.78219971
mt/set_17/ambiegen/test-85,0,23.38283211,-0.125486997,-27.79901424,0,259.4489659,15.80953091,-60.87397098,220.6392929,23.69650809
mt/set_17/ambiegen/test-763,94.84419416,-11.91850628,0.02336962,-27.77056325,0.25693504,217.609775,62.59962169,22.73238149,131.3278719,18.12508124
mt/set_17/ambiegen/test-531,38.62995873,42.96522489,-0.074159966,-27.77589719,0,545.2136855,147.7137981,-302.8075185,117.1069341,171.909484
mt/set_17/ambiegen/test-946,81.40095841,-147.7486378,0.289703211,-27.76305743,0.26725568,184.1023657,39.51252912,-62.99329847,121.3525474,35.2860801
mt/set_17/ambiegen/test-930,101.9235239,-200.9123252,0.393945736,-27.76713644,0.244935554,49.14935691,32.7410398,-33.29237403,112.1210668,19.1231001
mt/set_17/ambiegen/test-698,127.6121078,-157.9405127,0.30968728,-27.76352942,0.265845214,132.6549011,63.03685328,-52.75422486,133.9701234,34.85554012
mt/set_17/ambiegen/test-187,147.3232712,-510,1,-27.79317662,0,176.642245,74.90092948,-346.5006693,277.2334462,89.56024988
mt/set_17/ambiegen/test-245,58.28034219,-6.531300109,0.012806471,-27.7719736,0.201166998,53.18898645,56.94362675,-327.3882257,102.7381238,130.8072259
mt/set_17/ambiegen/test-578,45.54142811,-10.76985648,0.02171021,-27.76954797,0.282141525,23.15687805,33.06570628,-7.445621279,128.4537694,14.06892071
mt/set_17/ambiegen/test-267,89.46424768,0.454188481,0.003706212,-27.77442538,0.165833923,666.1287539,99.93475609,-274.9835249,131.5963084,145.0864093
mt/set_17/ambiegen/test-39,40.14724582,-16.91337313,0.033163477,-27.769736,0.269068689,34.31390318,47.04462682,-8.716050704,102.1352863,26.14729193
mt/set_17/ambiegen/test-482,33.38309677,60.68988989,-0.108776731,-27.77485654,0,603.8648014,153.2610098,16.76690463,101.3975551,68.31400426
mt/set_17/ambiegen/test-59,79.4179845,10.13203557,-0.019866736,-27.77284228,0.267142926,177.2988627,89.12913807,22.43479463,108.216023,30.32477504
mt/set_17/ambiegen/test-178,96.1355182,-82.92238844,0.162592919,-27.7636556,0.280500908,258.6663919,59.91205422,-50.25437226,106.7720849,36.65836833
mt/set_17/ambiegen/test-389,124.9992837,63.11229529,-0.233129974,-27.79564369,0,1367.327396,224.2407106,-338.5131969,292.9598039,94.2002986
mt/set_17/ambiegen/test-781,0,5.545550309,-0.054073056,-27.79890196,0,439.0664045,334.2896922,-116.3520109,170.2993517,108.1549047
mt/set_17/ambiegen/test-130,37.7233933,-52.73940064,0.103410589,-27.77395109,0.213496088,123.7038702,46.35032712,-4.506949884,140.9729348,15.16315861
mt/set_17/ambiegen/test-851,29.94758575,2.257100474,-0.004425687,-27.77530707,0.249443826,215.9822114,46.22691217,-4.949337916,112.6045048,17.08613718
mt/set_17/ambiegen/test-582,41.93519015,-139.682,0.273886274,-27.75404907,0.085433456,292.1530666,287.0885974,-27.73513308,100.6368368,119.986189
mt/set_17/ambiegen/test-302,99.8205546,-10.32130104,0.020237845,-27.77062572,0.214173359,747.6639931,188.7282134,-330.3745209,161.4229673,189.6369671
mt/set_17/ambiegen/test-272,87.6480778,-21.7025966,0.042554111,-27.77037463,0.222794049,227.4336264,62.05814295,-0.98573955,149.2538164,22.67267664
mt/set_17/ambiegen/test-729,43.68578229,-14.3430319,0.028123592,-27.77082528,0.291166998,24.47769185,35.72410908,7.165515077,99.3785486,14.52173039
mt/set_17/ambiegen/test-572,49.94392111,-89.86383871,0.176203605,-27.76157117,0.203229452,295.7802457,29.22124738,-66.02049165,108.4544627,33.73023769
mt/set_17/ambiegen/test-83,78.76566111,-18.70114424,0.03666891,-27.77037338,0.211764706,203.4968439,87.65548961,-297.2264067,170.7781329,111.291316
mt/set_17/ambiegen/test-785,22.58810441,-15.60238241,0.046020475,-27.77427599,0.264150943,478.2971624,50.53048653,5.867642891,111.5070786,19.40226953
mt/set_17/ambiegen/test-687,35.36356282,-10.19575998,0.019991686,-27.77354241,0.25624294,124.0708099,50.02000891,0.149555346,133.0126161,16.88913702
mt/set_17/ambiegen/test-762,88.50078794,-13.80663411,0.027071832,-27.77047894,0.261594444,156.2984269,77.30955811,20.89555724,134.8091997,23.58471738
mt/set_17/ambiegen/test-336,125.8645218,-220.257513,0.435721641,-27.76110549,0.243845897,167.9890605,83.18524616,-54.96716327,129.0659934,37.09781944
mt/set_17/ambiegen/test-144,82.28526581,-157.852803,0.3095153,-27.75683332,0.278795493,183.4590752,46.1254855,-323.6652625,197.0424131,91.0357243
mt/set_17/ambiegen/test-297,58.49151648,-125.6172925,0.246308417,-27.75290994,0.235294118,224.9212294,325.7808284,-59.18817003,107.7114001,140.917749
mt/set_17/ambiegen/test-549,38.20150176,-7.031036402,0.013786346,-27.77017904,0,23.82164493,33.75265732,-6.733921207,78.01571321,15.40927468
mt/set_17/ambiegen/test-518,51.74670137,-24.56344208,0.064364704,-27.77088254,0.288217605,99.15029582,71.73023907,-6.80774878,122.7364192,25.64879183
mt/set_17/ambiegen/test-632,68.79903942,-76.19477565,0.149401521,-27.76979035,0.264777294,73.33362618,32.27497132,-20.41733647,96.02408527,24.21176769
mt/set_17/ambiegen/test-82,74.99014446,-19.30444362,0.03785185,-27.7703478,0.313183965,95.41883557,62.2853253,-4.896745757,178.6789502,19.73978403
mt/set_17/ambiegen/test-759,93.59844223,-7.363789362,0.014438803,-27.77089024,0.186495387,424.2650497,144.5584927,12.71785375,125.7339902,72.47921453
mt/set_17/ambiegen/test-798,155.9471416,-510,1,-27.79403236,0,487.2990877,91.82107888,-301.7039103,293.333261,81.86057923
mt/set_17/ambiegen/test-319,108.2764955,-270.866139,0.531110076,-27.76559181,0.321488022,347.6830902,88.90428935,-303.9734899,220.7883086,90.36603838
mt/set_17/ambiegen/test-246,116.359338,-158.4101479,0.310608133,-27.76387649,0.171419826,145.8325965,86.91319655,-35.23834498,100.4329421,36.89401222
mt/set_17/ambiegen/test-524,136.1289664,-304.719069,0.606058071,-27.76094999,0.203462538,234.4546161,58.55132015,-77.41888,141.1814209,42.27436557
mt/set_17/ambiegen/test-234,127.2713543,-510,1,-27.79137495,0,757.8085897,249.896023,-61.06403553,213.2216576,86.47616767
mt/set_17/ambiegen/test-764,96.92612875,-8.018016196,0.0157216,-27.77081737,0.212522294,777.9799201,179.420829,34.64068643,151.6055012,82.79098332
mt/set_17/ambiegen/test-62,0,0,0,-27.80045098,0,216.7913155,79.38344784,-328.1384614,173.8602621,104.1882744
mt/set_17/ambiegen/test-481,78.92872537,-70.23349922,0.137712744,-27.7715978,0.175773528,34.44910734,34.51344078,1.285729567,112.6570464,9.066002818
mt/set_17/ambiegen/test-580,42.35698576,-140.2436085,0.274987468,-27.75401863,0,292.1530666,287.0885974,-27.73513308,100.6368368,119.986189
mt/set_17/ambiegen/test-924,118.7345746,-74.50245179,0.146083239,-27.77055228,0.253084883,293.3630021,112.7195948,-9.693449058,121.6030141,43.50299816
mt/set_17/ambiegen/test-559,60.46833793,-13.63181042,0.02672904,-27.77045858,0.208801663,414.9069009,121.1364467,-5.114192251,131.8861712,44.32671823
mt/set_17/ambiegen/test-631,79.83175189,-48.58462236,0.095263965,-27.77021245,0.211371082,286.9941948,93.65876303,-338.4420445,166.1548379,134.962611
mt/set_17/ambiegen/test-70,94.61291306,-8.114367231,0.015910524,-27.77092799,0.243154947,211.6555254,90.63894782,8.102685533,139.1840469,36.0554434
mt/set_17/ambiegen/test-951,100.8888401,-147.4865416,0.289189297,-27.77044833,0,271.8700862,113.6429543,-7.889104929,102.0216719,48.003983
mt/set_17/ambiegen/test-696,48.39099518,7.956169317,-0.015600332,-27.7750694,0.301793398,54.50150072,57.53231504,-331.6581173,102.5535038,134.109505
mt/set_17/ambiegen/test-252,52.99408608,33.07037498,-0.054289211,-27.77497782,0.177377433,579.7185472,104.7661276,-330.7072767,155.4788284,162.7625647
mt/set_17/ambiegen/test-791,102.409624,-15.41819268,0.03023175,-27.77071514,0.218462966,458.4528661,149.0287585,12.28157006,129.728394,74.83256227
mt/set_17/ambiegen/test-192,92.35251778,-152.4825661,0.298985424,-27.76921901,0,57.31175004,55.10899082,-16.96700832,101.5150928,21.11112464
mt/set_17/ambiegen/test-291,0,63.87802793,-0.134403199,-27.7995014,0,114.2432974,37.70013549,-35.15221262,232.8108627,20.0874948
mt/set_17/ambiegen/test-266,63.92292809,0.085334444,-0.000167322,-27.77151234,0.165455495,147.7083971,61.6616132,-335.7982677,129.9887051,122.5147481
mt/set_17/ambiegen/test-469,38.25260831,8.353242193,-0.016378906,-27.77244381,0.273804242,177.5000109,33.49124556,-6.901327128,96.97478419,17.58175742
mt/set_17/ambiegen/test-4,62.89322473,-19.12939803,0.037508624,-27.76960975,0.208675631,243.6678453,84.65781197,-333.6868323,179.6260378,117.7450796
mt/set_17/ambiegen/test-247,69.13414865,-152.6113221,0.299237886,-27.76508265,0.196588168,84.09451815,30.24196139,-43.51119322,120.4897555,24.98461376
mt/set_17/ambiegen/test-181,0,31.68471054,-0.109182595,-27.7988571,0,1825.656712,165.8189257,-313.5959105,262.4768385,127.8328812
mt/set_17/ambiegen/test-76,90.46307293,-6.200784958,0.012158402,-27.77093528,0.233010497,173.6957548,75.84359869,16.30495169,157.6876157,23.60366953
mt/set_17/ambiegen/test-248,29.41967034,-10.05263907,0.037740329,-27.77050809,0.208298895,15.68665069,31.12589795,-4.150834893,96.74241605,16.2421782
mt/set_17/ambiegen/test-743,138.9517698,-510,1,-27.79293883,0,198.7887408,356.239675,-354.1522611,296.0200606,127.0505453
mt/set_17/ambiegen/test-761,88.33118638,-14.33953772,0.028116741,-27.77027011,0.26100352,150.3611853,78.69823574,19.99284583,136.7893299,24.49691103
mt/set_17/ambiegen/test-715,110.1242341,-114.7673836,0.225034085,-27.76570184,0.199826313,127.7074572,59.48712837,-36.03932336,160.4805654,21.86561508
mt/set_17/ambiegen/test-30,184.1023825,-487.4943269,0.955871229,-27.76072743,0.297367664,396.4438442,59.88849984,-85.13121437,239.2371311,38.39801649
mt/set_17/ambiegen/test-233,137.3455245,-510,1,-27.79300891,0,195.5427399,337.27026,-59.7899037,202.5998996,100.5120749
mt/set_17/ambiegen/test-126,56.85160115,-229.2700915,0.476652157,-27.76022026,0.285687106,38.60937901,335.0710414,-33.66040593,117.4978534,143.665929
mt/set_17/ambiegen/test-550,37.97001383,-54.52932143,0.106920238,-27.76880146,0,43.53065282,28.85287834,-11.07070856,78.8177156,17.67518291
mt/set_17/ambiegen/test-421,121.6240097,-166.5456795,0.326560156,-27.75380927,0.191718687,344.5128384,271.095108,-267.7661246,107.3369306,220.1934395
mt/set_12/frenetic_v/test-367,103.7261023,-193.3330013,0.379084316,-27.76430824,0.252467052,90.5371396,41.7173784,-324.0580858,137.191822,107.1615106
mt/set_12/frenetic_v/test-151,35.52712469,-3.372175261,0.006612108,-27.77436403,0,91.31271595,25.1198666,-322.9869223,147.9009951,111.2445731
mt/set_12/frenetic_v/test-85,50.71761911,-0.837488678,0.001642135,-27.77436321,0.166598626,545.5088341,144.3366517,-351.9957324,185.8292701,122.4682141
mt/set_12/frenetic_v/test-133,20.55987075,-43.37493806,0.085048898,-27.76585281,0,82.62935135,8.235778011,-25.73512639,138.4191469,13.85427667
mt/set_12/frenetic_v/test-244,40.30991636,-88.55025801,0.173627957,-27.76062854,0.29942193,461.8576182,15.54509776,-50.47910499,226.8565214,21.82738259
mt/set_12/frenetic_v/test-98,94.73547724,-195.3038779,0.38294878,-27.75818454,0.129621802,317.4861882,28.02223859,-82.50954725,176.7534027,36.85449422
mt/set_12/frenetic_v/test-50,106.3824534,-159.8867066,0.313503346,-27.76894817,0.246909059,600.7490549,125.4114506,-349.3321939,156.5773759,154.7113804
mt/set_12/frenetic_v/test-254,100.2664481,-230.7054583,0.452363644,-27.7561166,0,215.8793471,21.34602618,-102.6472594,176.7889812,41.53895354
mt/set_12/frenetic_v/test-128,122.0769462,-277.068186,0.543270953,-27.76187462,0.203547495,238.1484113,60.80287089,-352.1069307,186.4048255,137.1594252
mt/set_12/frenetic_v/test-410,40.12557072,-42.47350529,0.104625715,-27.77336015,0.178078369,80.9010177,31.97369153,-327.4460261,137.5508247,109.0825963
mt/set_12/frenetic_v/test-374,92.62172405,-182.1217192,0.35710141,-27.76837248,0,121.4504027,38.92348782,-315.7590543,147.5688566,109.5609843
mt/set_12/frenetic_v/test-158,46.03189663,-7.327372347,0.014367397,-27.77476263,0,207.2689123,58.28257092,-319.2185421,147.5935872,129.5985262
mt/set_12/frenetic_v/test-7,65.97008482,-65.3618029,0.128160398,-27.76855045,0.165617361,666.7131367,34.146108,-244.3428072,186.8799813,86.70197795
